"CCT","longitud","latitud","tipo","gob","nombre","alcaldia","cp"
"09DPR0836V","-99.04865","19.34058611","Primaria","Federal","Profr. Angel Salas Bonilla","Iztapalapa","9290"
"09DPR0837U","-99.16828056","19.44533889","Normal","Federal","Manuel M. Acosta","Miguel Hidalgo","11330"
"09DPR0841G","-99.23221389","19.33245","Primaria","Federal","General Ignacio Zaragoza","Álvaro Obregón","1770"
"09DPR0844D","-99.16504722","19.52798889","Primaria","Federal","Coronel Adalberto Tejeda","Gustavo A. Madero","7630"
"09DPR0846B","-99.30061389","19.35004167","Primaria","Federal","Jose Arturo Pichardo","Cuajimalpa de Morelos","5500"
"09DPR0847A","-99.18842222","19.46781389","Primaria","Federal","Jose Arturo Pichardo","Azcapotzalco","2099"
"09DPR0848Z","-99.15254444","19.54931111","Primaria","Federal","Aurelio Maldonado Cedillo","Gustavo A. Madero","7210"
"09DPR0849Z","-99.17533611","19.28809444","Primaria","Federal","Jose Azueta","Tlalpan","14000"
"09DPR0850O","-99.14785833","19.44903333","Primaria","Federal","Gustavo Pedro Mahr","Cuauhtémoc","6300"
"09DPR0851N","-99.05692222","19.42848611","Primaria","Federal","Machtiteopan","Venustiano Carranza","15640"
"09DPR0855J","-99.10121389","19.38688056","Primaria","Federal","Lic. Alvaro Galvez Y Fuentes","Iztacalco","8700"
"09DPR0858G","-99.04865","19.34058611","Primaria","Federal","Profr. Angel Salas Bonilla","Iztapalapa","9290"
"09DPR0860V","-99.060125","19.35736389","Primaria","Federal","Profr. Luis Alvarez Barret","Iztapalapa","9200"
"09DPR0861U","-99.07324167","19.35411944","Primaria","Federal","30 de Abril","Iztapalapa","9340"
"09DPR0862T","-99.050625","19.36039444","Primaria","Federal","Vicente Guerrero","Iztapalapa","9200"
"09DPR0863S","-99.10467778","19.35915","Primaria","Federal","Dr. Pedro de Alba","Iztapalapa","9000"
"09DPR0864R","-99.28443333","19.32732222","Primaria","Federal","Madre Mexicana","Álvaro Obregón","1830"
"09DPR0865Q","-99.03564444","19.29611111","Primaria","Federal","Ricardo Flores Magon","Tláhuac","13300"
"09DPR0866P","-99.29819444","19.35676667","Primaria","Federal","Ramon Manterola","Cuajimalpa de Morelos","5000"
"09DPR0867O","-99.14866111","19.40713333","Primaria","Federal","Lic. Felipe Rivera","Cuauhtémoc","6780"
"09DPR0868N","-99.15914722","19.32554444","Primaria","Federal","Netzahualcoyotl","Coyoacán","4300"
"09DPR0871A","-99.05910556","19.34227778","Primaria","Federal","Jose Vasconcelos","Iztapalapa","9710"
"09DPR0873Z","-99.24826944","19.315875","Primaria","Federal","Profra. Carmen Dominguez Aguirre","Magdalena Contreras","10380"
"09DPR0874Y","-99.24826944","19.315875","Primaria","Federal","Profra. Carmen Dominguez Aguirre","Magdalena Contreras","10380"
"09DPR0875X","-99.18223056","19.497225","Primaria","Federal","Georges Cuisenaire","Azcapotzalco","2230"
"09DPR0877V","-98.999325","19.37146944","Primaria","Federal","Luis Pasteur","Iztapalapa","9170"
"09DPR0878U","-99.20316389","19.38074722","Primaria","Federal","Josefina Rodriguez Solis Gudióóo","Álvaro Obregón","1410"
"09DPR0895K","-99.13898056","19.53305833","Primaria","Federal","Vicente Lombardo Toledano","Gustavo A. Madero","7250"
"09DPR0896J","-99.07872222","19.32662222","Primaria","Federal","Republica de Indonesia","Iztapalapa","9860"
"09DPR0898H","-99.05476389","19.36064444","Primaria","Federal","Copiapo","Iztapalapa","9200"
"09DPR0899G","-99.12740833","19.40860556","Primaria","Federal","Estado de Tlaxcala","Cuauhtémoc","6890"
"09DPR0901E","-99.13808333","19.44669444","Primaria","Federal","Estado de Yucatan","Cuauhtémoc","6300"
"09DPR0902D","-99.11826389","19.40303056","Primaria","Federal","Estado de Sinaloa","Iztacalco","8310"
"09DPR0903C","-99.13208611","19.45614167","Primaria","Federal","Estado de Sonora","Cuauhtémoc","6250"
"09DPR0904B","-99.14065833","19.540775","Primaria","Federal","Emilio Bravo","Gustavo A. Madero","7200"
"09DPR0905A","-99.13769167","19.54418056","Primaria","Federal","Profra. Carmen Cosgaya Rivas","Gustavo A. Madero","7200"
"09DPR0906Z","-99.14153889","19.40417778","Primaria","Federal","18 de Marzo","Cuauhtémoc","6880"
"09DPR0907Z","-99.14153889","19.40417778","Primaria","Federal","18 de Marzo","Cuauhtémoc","6880"
"09DPR0908Y","-99.10504167","19.37264444","Primaria","Federal","Tlilalpacatl","Iztapalapa","9410"
"09DPR0910M","-99.10626667","19.39262778","Primaria","Federal","Republica de Dahomey","Iztacalco","8700"
"09DPR0911L","-99.10378056","19.39131111","Primaria","Federal","Maestros de Mexico","Iztacalco","8700"
"09DPR0913J","-99.08976944","19.39150278","Primaria","Federal","Lic. Alfredo V. Bonfil","Iztacalco","8730"
"09DPR0914I","-99.12901667","19.55631944","Primaria","Federal","Gral. Felipe Berriozabal","Gustavo A. Madero","7180"
"09DPR0916G","-99.14160833","19.54114722","Primaria","Federal","Gertrudis Armendariz de Hidalgo","Gustavo A. Madero","7200"
"09DPR0917F","-99.13974444","19.42299722","Primaria","Federal","Simon Bolivar","Cuauhtémoc","6800"
"09DPR0918E","-99.09526389","19.39041389","Primaria","Federal","Republica de Ruanda","Iztacalco","8730"
"09DPR0921S","-99.09701944","19.3947","Primaria","Federal","Republica Federal de Alemania","Iztacalco","8730"
"09DPR0922R","-99.11555556","19.40931667","Primaria","Federal","Republica Popular China","Venustiano Carranza","15850"
"09DPR0923Q","-99.09701944","19.3947","Primaria","Federal","Republica Federal de Alemania","Iztacalco","8730"
"09DPR0924P","-99.10609167","19.39081111","Primaria","Federal","Republica de Venezuela","Iztacalco","8700"
"09DPR0928L","-99.13963333","19.41773056","Primaria","Federal","Ramon Lopez Velarde","Cuauhtémoc","6800"
"09DPR0929K","-99.13218889","19.41309444","Primaria","Federal","Quetzalcoatl","Cuauhtémoc","6870"
"09DPR0930Z","-99.13228889","19.41213889","Primaria","Federal","Quetzalcoatl","Cuauhtémoc","6870"
"09DPR0932Y","-99.13218889","19.41309444","Primaria","Federal","Quetzalcoatl","Cuauhtémoc","6870"
"09DPR0933X","-99.12153333","19.38986667","Primaria","Federal","Plan de Once Aóóos","Iztacalco","8600"
"09DPR0934W","-99.12153333","19.38986667","Primaria","Federal","Plan de Once Aï¿½Ï¿½Os","Iztacalco","8600"
"09DPR0935V","-99.13183611","19.55981667","Primaria","Federal","Juventino Rosas","Gustavo A. Madero","7140"
"09DPR0936U","-99.10291389","19.40066944","Primaria","Federal","Margarita Maza de Juarez","Iztacalco","8400"
"09DPR0937T","-99.09473611","19.39044722","Primaria","Federal","Mtro. Luis Chavez Orozco","Iztacalco","8730"
"09DPR0939R","-99.14065833","19.540775","Primaria","Federal","Emilio Bravo","Gustavo A. Madero","7200"
"09DPR0940G","-99.11511944","19.41243889","Primaria","Federal","Luis Cabrera","Venustiano Carranza","15990"
"09DPR0943D","-99.11716667","19.39148889","Primaria","Federal","Ing. Joaquin Gallo Monterrubio","Iztacalco","8650"
"09DPR0944C","-99.09337778","19.41280278","Primaria","Federal","Acayucan","Venustiano Carranza","15720"
"09DPR0945B","-99.07314444","19.39434167","Primaria","Federal","Antonio de Mendoza","Iztacalco","8500"
"09DPR0947Z","-99.09565","19.42735","Primaria","Federal","Angel de Campo","Venustiano Carranza","15530"
"09DPR0952L","-99.09668333","19.42368889","Primaria","Federal","Mtro. Andres Juarez Santos","Venustiano Carranza","15530"
"09DPR0953K","-99.09513889","19.43733889","Primaria","Federal","Anahuaxochitl","Venustiano Carranza","15530"
"09DPR0954J","-99.096275","19.44256389","Primaria","Federal","Americas Unidas","Venustiano Carranza","15400"
"09DPR0958F","-99.10081111","19.44412778","Primaria","Federal","Alfonso Reyes","Venustiano Carranza","15440"
"09DPR0960U","-99.04325","19.3926","Primaria","Federal","Pintor Gerardo Murillo","Iztapalapa","9100"
"09DPR0961T","-99.07615556","19.41346389","Primaria","Federal","Profr. Gonzalo Peï¿½Ï¿½A Troncoso","Venustiano Carranza","15740"
"09DPR0962S","-99.13769167","19.54418056","Primaria","Federal","Profra. Carmen Cosgaya Rivas","Gustavo A. Madero","7200"
"09DPR0963R","-99.04325","19.3926","Primaria","Federal","Pintor Gerardo Murillo","Iztapalapa","9100"
"09DPR0964Q","-99.09217778","19.44783611","Primaria","Federal","Lic. Fernando Casas Aleman","Venustiano Carranza","15430"
"09DPR0965P","-99.09217778","19.44783611","Primaria","Federal","Lic. Fernando Casas Aleman","Venustiano Carranza","15430"
"09DPR0966O","-99.12901667","19.55631944","Primaria","Federal","Gral. Felipe Berriozabal","Gustavo A. Madero","7180"
"09DPR0967N","-99.17983889","19.38893889","Primaria","Federal","Hispano America","Benito Juárez","3810"
"09DPR0970A","-99.10538056","19.42911944","Primaria","Federal","Estado de Puebla","Venustiano Carranza","15500"
"09DPR0971Z","-99.10058611","19.44475833","Primaria","Federal","Estado de Mexico","Venustiano Carranza","15440"
"09DPR0974X","-99.10058611","19.44475833","Primaria","Federal","Estado de Mexico","Venustiano Carranza","15440"
"09DPR0975W","-99.10093611","19.42006389","Primaria","Federal","Estado de Israel","Venustiano Carranza","15900"
"09DPR0977U","-99.09784167","19.44365278","Primaria","Federal","Lic. Ernesto Enriquez","Venustiano Carranza","15400"
"09DPR0979S","-99.03611389","19.37771667","Primaria","Federal","Emperador Itzcoatl","Iztapalapa","9230"
"09DPR0980H","-99.03611389","19.37771667","Primaria","Federal","Emperador Itzcoatl","Iztapalapa","9230"
"09DPR0984D","-99.10576389","19.43247778","Primaria","Federal","Defensores de Veracruz de 1914","Venustiano Carranza","15530"
"09DPR0985C","-99.11911111","19.42295556","Primaria","Federal","Domingo F. Sarmiento","Venustiano Carranza","15970"
"09DPR0986B","-99.06973611","19.42651944","Primaria","Federal","Congreso de Chilpancingo","Venustiano Carranza","15630"
"09DPR0988Z","-99.08441389","19.39475556","Primaria","Federal","Club 20 30","Iztacalco","8510"
"09DPR0990O","-99.09156667","19.44745556","Primaria","Federal","Club de Leones Numero 2","Venustiano Carranza","15430"
"09DPR0992M","-99.10966111","19.43143889","Primaria","Federal","Cinco de Mayo","Venustiano Carranza","15500"
"09DPR0994K","-99.18438056","19.39218889","Primaria","Federal","General Francisco Menendez","Benito Juárez","3800"
"09DPR0995J","-99.13908056","19.56498889","Primaria","Federal","Profra. Margarita Lopez Farfan","Gustavo A. Madero","7130"
"09DPR0996I","-99.07205278","19.42138333","Primaria","Federal","Carmen Serdan","Venustiano Carranza","15670"
"09DPR0997H","-99.07205278","19.42138333","Primaria","Federal","Carmen Serdan","Venustiano Carranza","15670"
"09DPR1000V","-99.07189444","19.40201111","Primaria","Federal","Profr. Claudio Cortes Castro","Iztacalco","8500"
"09DPR1002T","-99.03013056","19.38370833","Primaria","Federal","Profr. Braulio Rodriguez","Iztapalapa","9130"
"09DPR1003S","-99.08183611","19.40053333","Primaria","Federal","Benito Fentanes","Iztacalco","8500"
"09DPR1005Q","-99.101825","19.41314444","Primaria","Federal","Belgica","Venustiano Carranza","15900"
"09DPR1007O","-99.098075","19.43184444","Primaria","Federal","24 de Febrero","Venustiano Carranza","15530"
"09DPR1010B","-99.03273056","19.38782778","Primaria","Federal","Voceadores de Mexico","Iztapalapa","9100"
"09DPR1013Z","-99.05733333","19.39363333","Primaria","Federal","U. R. S. S.","Iztapalapa","9210"
"09DPR1014Y","-99.06866389","19.39965","Primaria","Federal","Telpochcalli","Iztacalco","8500"
"09DPR1015X","-99.09253611","19.418975","Primaria","Federal","Teziutlan","Venustiano Carranza","15700"
"09DPR1016W","-99.06866389","19.39965","Primaria","Federal","Telpochcalli","Iztacalco","8500"
"09DPR1018U","-99.09082222","19.43048333","Primaria","Federal","Francisco Sarabia Y Tinoco","Venustiano Carranza","15530"
"09DPR1019T","-99.14822222","19.39292778","Primaria","Federal","Montes Azules","Benito Juárez","3020"
"09DPR1020I","-99.06418056","19.41750556","Primaria","Federal","Augusto Cesar Sandino","Iztacalco","8100"
"09DPR1022G","-99.06418056","19.41750556","Primaria","Federal","Augusto Cesar Sandino","Iztacalco","8100"
"09DPR1023F","-99.22065","19.43088611","Primaria","Federal","Francisco Goitia","Miguel Hidalgo","11650"
"09DPR1025D","-99.21806667","19.41948889","Primaria","Federal","Chapultepec","Miguel Hidalgo","11000"
"09DPR1026C","-99.11325","19.43476111","Primaria","Federal","Siete de Julio","Venustiano Carranza","15390"
"09DPR1027B","-99.09755833","19.44791111","Primaria","Federal","Simon Bolivar","Venustiano Carranza","15410"
"09DPR1029Z","-99.09803611","19.444275","Primaria","Federal","Roberto Lara Y Lopez","Venustiano Carranza","15400"
"09DPR1032N","-99.08771667","19.44164167","Primaria","Federal","Republica de Peru","Venustiano Carranza","15510"
"09DPR1033M","-99.06414167","19.427875","Primaria","Federal","Republica Arabe Unida","Venustiano Carranza","15600"
"09DPR1037I","-99.09318611","19.41217778","Primaria","Federal","Rafael Valenzuela","Venustiano Carranza","15720"
"09DPR1041V","-99.08651111","19.41997778","Primaria","Federal","Profr. Rafael Jimenez","Venustiano Carranza","15700"
"09DPR1043T","-99.08024722","19.40608611","Primaria","Federal","Puebla de Zaragoza","Iztacalco","8730"
"09DPR1044S","-99.09669444","19.445675","Primaria","Federal","Plan de Ayutla","Venustiano Carranza","15400"
"09DPR1046Q","-99.09669444","19.445675","Primaria","Federal","Plan de Ayutla","Venustiano Carranza","15400"
"09DPR1048O","-99.06292778","19.41101389","Primaria","Federal","Pedro Romero de Terreros","Iztacalco","8100"
"09DPR1049N","-99.05126389","19.38991944","Primaria","Federal","Insurgente Pedro Moreno","Iztapalapa","9210"
"09DPR1050C","-99.05126389","19.38991944","Primaria","Federal","Insurgente Pedro Moreno","Iztapalapa","9210"
"09DPR1051B","-99.0733","19.39359444","Primaria","Federal","Ponciano Quiroz Herrera","Iztacalco","8500"
"09DPR1052A","-99.0733","19.39359444","Primaria","Federal","Ponciano Quiroz Herrera","Iztacalco","8500"
"09DPR1053Z","-99.10717778","19.42396389","Primaria","Federal","Noruega","Venustiano Carranza","15900"
"09DPR1059U","-99.09549722","19.42803611","Primaria","Federal","Dra. Margarita Chorne Y Salazar","Venustiano Carranza","15530"
"09DPR1061I","-99.10766111","19.439","Primaria","Federal","Manuel M. Ponce","Venustiano Carranza","15320"
"09DPR1062H","-99.10766111","19.439","Primaria","Federal","Manuel M. Ponce","Venustiano Carranza","15320"
"09DPR1063G","-99.07162778","19.42785","Primaria","Federal","Presidente Miguel Aleman","Venustiano Carranza","15630"
"09DPR1064F","-99.08418611","19.43895","Primaria","Federal","Mtro. Lauro Aguirre","Venustiano Carranza","15520"
"09DPR1065E","-99.11389167","19.41640278","Primaria","Federal","Leon Guzman","Venustiano Carranza","15900"
"09DPR1067C","-99.06617222","19.389625","Primaria","Federal","Lic. Julio Jimenez Rueda","Iztacalco","8500"
"09DPR1069A","-99.08409444","19.40922222","Primaria","Federal","Juan Crisostomo Bonilla","Venustiano Carranza","15020"
"09DPR1070Q","-99.08409444","19.40922222","Primaria","Federal","Juan Crisostomo Bonilla","Venustiano Carranza","15020"
"09DPR1071P","-99.06415278","19.39284722","Primaria","Federal","Juan B Molina","Iztacalco","8500"
"09DPR1072O","-99.06415278","19.39284722","Primaria","Federal","Juan B Molina","Iztacalco","8500"
"09DPR1073N","-99.08633611","19.41612222","Primaria","Federal","Mtro. Jose Mariano Ponton","Venustiano Carranza","15700"
"09DPR1074M","-99.08633611","19.41612222","Primaria","Federal","Mtro. Jose Mariano Ponton","Venustiano Carranza","15700"
"09DPR1075L","-99.04866944","19.39513611","Primaria","Federal","Jose Maria Mercado","Iztapalapa","9100"
"09DPR1076K","-99.04866944","19.39513611","Primaria","Federal","Jose Maria Mercado","Iztapalapa","9100"
"09DPR1077J","-99.06041111","19.38781667","Primaria","Federal","Jesus T. Acevedo","Iztacalco","8500"
"09DPR1078I","-99.11802222","19.42243056","Primaria","Federal","Presidente John F Kennedy","Venustiano Carranza","15970"
"09DPR1079H","-99.06041111","19.38781667","Primaria","Federal","Jesus T. Acevedo","Iztacalco","8500"
"09DPR1080X","-99.06160278","19.40627778","Primaria","Federal","Gral. Juan de La Luz Enriquez","Iztacalco","8100"
"09DPR1081W","-99.06160278","19.40627778","Primaria","Federal","Gral. Juan de La Luz Enriquez","Iztacalco","8100"
"09DPR1082V","-99.09636111","19.42509444","Primaria","Federal","Heroes de 1914","Venustiano Carranza","15530"
"09DPR1085S","-99.084925","19.43847778","Primaria","Federal","Hermenegildo Galeana","Venustiano Carranza","15520"
"09DPR1086R","-99.05654722","19.39918889","Primaria","Federal","Heroes Del Molino Del Rey","Iztapalapa","9100"
"09DPR1087Q","-99.09779444","19.43176389","Primaria","Federal","Heroes de Zacapoaxtla","Venustiano Carranza","15530"
"09DPR1089O","-99.09681944","19.45448333","Primaria","Federal","Heroes de Cerro Prieto","Gustavo A. Madero","7580"
"09DPR1091C","-99.06549444","19.38488333","Primaria","Federal","Guillermo Bonilla S.","Iztacalco","8500"
"09DPR1092B","-99.09681944","19.45448333","Primaria","Federal","Heroes de Cerro Prieto","Gustavo A. Madero","7580"
"09DPR1093A","-99.22964722","19.39553611","Primaria","Federal","Alberto M. Alvarado","Miguel Hidalgo","11950"
"09DPR1094Z","-99.22021667","19.43275556","Primaria","Federal","Canada","Miguel Hidalgo","11600"
"09DPR1095Z","-99.10535","19.39396111","Primaria","Federal","Lic. Carlos Zapata Vela","Iztacalco","8730"
"09DPR1096Y","-99.21656389","19.43289722","Primaria","Federal","El Chamizal","Miguel Hidalgo","11650"
"09DPR1097X","-99.13105556","19.44823611","Primaria","Federal","Estado de Zacatecas","Cuauhtémoc","6200"
"09DPR1101T","-99.21806667","19.41948889","Primaria","Federal","Chapultepec","Miguel Hidalgo","11000"
"09DPR1104Q","-99.21060833","19.44158889","Primaria","Federal","Profr. Fausto Bravo Gomez","Miguel Hidalgo","11500"
"09DPR1105P","-99.21009444","19.44240833","Primaria","Federal","Lic. Manuel Gual Vidal","Miguel Hidalgo","11500"
"09DPR1106O","-99.21009444","19.44240833","Primaria","Federal","Lic. Manuel Gual Vidal","Miguel Hidalgo","11500"
"09DPR1108M","-99.14851389","19.3762","Primaria","Federal","Pedro Ascencio","Benito Juárez","3660"
"09DPR1110A","-99.17178889","19.40798056","Primaria","Federal","Maestro Francisco Montes de Oca","Cuauhtémoc","6170"
